ID,town,country,age,job,married,education,arrears,current_balance,housing,has_tv_package,last_contact,conn_tr,last_contact_this_campaign_day,last_contact_this_campaign_month,this_campaign,days_since_last_contact_previous_campaign,contacted_during_previous_campaign,outcome_previous_campaign,new_contract_this_campaign
45197940,Raleigh,UK,32,technician,single,tertiary,no,2.59,no,no,cellular,4,22,jul,4,-1,0,unknown,no
60682575,Edinburgh,UK,38,services,married,secondary,no,3.69,yes,no,telephone,2,7,may,1,-1,0,unknown,no
51711092,Manchester,UK,59,retired,married,secondary,yes,-0.02,no,yes,cellular,4,18,jul,1,-1,0,unknown,no
76370344,Peterborough,UK,36,blue-collar,married,secondary,no,7.23,yes,no,cellular,4,31,jul,2,-1,0,unknown,no
54801445,Maidstone,UK,31,student,single,tertiary,no,7.44,no,no,cellular,1,20,aug,3,-1,0,unknown,no
67660212,Portsmouth,UK,48,management,married,tertiary,no,40.6,no,no,cellular,4,19,aug,2,-1,0,unknown,no
32165933,Wigan,UK,52,blue-collar,married,primary,no,9.24,no,no,cellular,2,21,aug,4,-1,0,unknown,no
15490790,Bristol,UK,57,admin.,married,primary,no,3.89,no,no,cellular,1,9,jul,2,-1,0,unknown,no
52286007,High Wycombe,UK,31,management,single,tertiary,no,0,no,no,cellular,1,25,aug,5,-1,0,unknown,no
23982313,Barnsley,UK,40,management,married,tertiary,no,4.09,no,no,cellular,1,19,aug,2,-1,0,unknown,no
92401503,Cambridge,UK,41,management,married,tertiary,no,12.34,no,no,unknown,2,17,jun,1,-1,0,unknown,no
43772532,Manchester,UK,41,blue-collar,married,primary,no,-2.52,yes,no,unknown,1,29,may,5,-1,0,unknown,no
74336531,Kingston upon Hull,UK,38,technician,married,secondary,no,1.83,yes,no,cellular,3,16,apr,3,339,2,failure,no
83972831,St Albans,UK,38,management,married,tertiary,no,13.08,yes,no,cellular,3,2,feb,1,-1,0,unknown,yes
60452291,York,UK,60,blue-collar,divorced,secondary,no,13.1,no,no,unknown,3,7,may,2,-1,0,unknown,no
67710490,Middlesbrough,UK,51,housemaid,married,primary,no,6.05,no,no,cellular,2,3,feb,2,159,14,failure,no
80417941,Rotherham,UK,30,technician,single,secondary,no,0.53,yes,no,cellular,3,18,jul,5,-1,0,unknown,no
56803362,Aberdeen,UK,48,unknown,married,unknown,no,39.4,no,no,unknown,3,16,jun,6,-1,0,unknown,no
80823768,Cardiff,UK,36,management,married,tertiary,no,1.62,yes,no,cellular,1,8,aug,2,-1,0,unknown,no
46098537,Watford,UK,27,blue-collar,single,primary,no,4.97,yes,no,cellular,2,20,apr,2,272,1,other,no
53628500,Brighton,UK,38,services,married,secondary,no,43.92,no,no,cellular,4,18,nov,2,110,2,failure,no
26544513,Bath,UK,33,entrepreneur,married,tertiary,no,0.12,yes,no,cellular,4,12,may,1,-1,0,unknown,no
62678943,Bristol,UK,32,services,married,secondary,no,10.82,yes,no,cellular,2,19,nov,1,-1,0,unknown,no
42999865,Manchester,UK,33,management,single,secondary,no,15.58,yes,no,cellular,4,17,apr,1,-1,0,unknown,no
37360394,Birmingham,UK,30,admin.,divorced,secondary,no,3.77,yes,no,unknown,5,4,jun,15,-1,0,unknown,yes
71953045,London,UK,28,unemployed,single,primary,no,2.36,no,no,cellular,4,6,feb,3,-1,0,unknown,no
79071860,London,UK,42,self-employed,married,secondary,no,0.02,yes,no,cellular,1,14,may,5,-1,0,unknown,no
86031334,Swindon,UK,37,blue-collar,single,secondary,no,2.92,no,no,unknown,3,8,sep,1,-1,0,unknown,no
46511328,Poole,UK,29,services,divorced,secondary,no,3.3,yes,no,unknown,3,12,may,2,-1,0,unknown,no
36970005,Raleigh,UK,31,student,single,unknown,no,78.26,no,no,telephone,2,17,mar,7,-1,0,unknown,no
86541966,Wakefield,UK,36,admin.,married,tertiary,no,0,yes,no,cellular,4,22,jul,1,-1,0,unknown,no
61964467,Gloucester,UK,36,housemaid,married,secondary,no,0,no,no,cellular,2,21,aug,2,-1,0,unknown,no
37536732,Cheltenham,UK,36,blue-collar,married,secondary,no,1.41,yes,no,unknown,4,23,may,3,-1,0,unknown,no
58350957,Southport,UK,37,admin.,married,tertiary,no,0.29,no,no,cellular,5,14,may,2,183,2,other,yes
15194103,Cardiff,UK,42,technician,married,secondary,no,0.89,yes,no,cellular,1,5,may,1,-1,0,unknown,no
51243171,Coventry,UK,41,blue-collar,divorced,primary,no,6.64,no,yes,cellular,5,15,jul,5,-1,0,unknown,yes
56113932,St Albans,UK,30,unemployed,single,secondary,no,23.03,no,no,telephone,4,6,feb,5,-1,0,unknown,no
56643192,Gateshead,UK,31,technician,married,secondary,no,2.51,no,yes,cellular,2,29,aug,2,-1,0,unknown,no
15412327,London,UK,37,management,married,tertiary,no,29.87,yes,no,telephone,3,16,nov,8,96,1,success,no
94509053,Grimsby,UK,28,management,married,tertiary,no,96.64,yes,no,cellular,1,24,jul,2,-1,0,unknown,no
72603060,Leeds,UK,59,entrepreneur,divorced,secondary,no,0,no,yes,cellular,3,2,feb,2,-1,0,unknown,no
45265695,Stockport,UK,48,blue-collar,married,unknown,no,4.59,no,no,cellular,2,5,feb,1,8,1,other,no
87053670,County Down,UK,47,blue-collar,married,primary,no,24.66,yes,no,unknown,2,13,may,2,-1,0,unknown,no
67988448,London,UK,44,entrepreneur,divorced,tertiary,no,201.79,yes,yes,cellular,5,21,nov,1,-1,0,unknown,no
90308673,York,UK,55,blue-collar,married,primary,no,73.03,yes,no,cellular,3,7,aug,3,-1,0,unknown,no
61248371,Eastbourne,UK,31,blue-collar,single,secondary,no,0.01,no,yes,cellular,2,7,jul,1,-1,0,unknown,no
20039645,Raleigh,UK,31,technician,divorced,secondary,no,0,no,no,cellular,1,29,jan,2,164,4,other,no
82491999,Woking,UK,36,admin.,married,secondary,no,0,no,no,unknown,5,11,jun,4,-1,0,unknown,no
10539487,Bristol,UK,39,management,single,tertiary,no,9.68,yes,no,cellular,5,7,may,1,258,6,failure,no
76560128,Derby,UK,33,management,single,tertiary,no,-1.49,yes,no,cellular,3,14,may,1,296,3,failure,no
58246727,Warrington,UK,31,blue-collar,single,unknown,no,4.61,yes,no,cellular,3,7,may,1,-1,0,unknown,no
16463061,London,UK,32,admin.,married,secondary,no,0.02,yes,no,cellular,2,25,jul,5,-1,0,unknown,no
44264331,Halifax,UK,28,technician,single,tertiary,no,10.5,yes,no,unknown,1,26,may,1,-1,0,unknown,no
30036174,Exeter,UK,44,technician,married,secondary,no,5.33,yes,no,cellular,5,18,nov,1,110,2,failure,no
83671289,Liverpool,UK,52,management,divorced,primary,no,0.11,no,no,cellular,5,6,feb,1,9,1,other,no
90558669,Glasgow,UK,31,management,single,tertiary,no,-0.26,yes,yes,unknown,2,23,may,1,-1,0,unknown,no
50116397,Watford,UK,28,student,single,secondary,no,0,no,no,cellular,4,18,feb,20,-1,0,unknown,yes
91278418,Kingston upon Hull,UK,45,blue-collar,single,unknown,no,7.13,no,no,cellular,4,30,jul,2,-1,0,unknown,no
40019227,Hartlepool,UK,44,blue-collar,divorced,secondary,no,2.72,yes,no,cellular,3,14,jul,2,-1,0,unknown,no
45685681,Birmingham,UK,38,management,married,secondary,no,35,yes,no,cellular,2,16,jul,4,-1,0,unknown,no
12216936,County Down,UK,29,self-employed,married,secondary,no,0,no,no,unknown,1,26,may,2,-1,0,unknown,no
72002585,Stockport,UK,41,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,3,17,nov,1,-1,0,unknown,no
58423201,Glasgow,UK,30,blue-collar,divorced,secondary,no,45.91,yes,no,cellular,2,19,nov,1,175,1,other,no
56696064,Bristol,UK,58,management,divorced,tertiary,no,262.54,yes,no,unknown,1,21,oct,1,-1,0,unknown,no
29748656,Coventry,UK,53,self-employed,married,tertiary,no,6.87,no,no,cellular,2,4,feb,5,-1,0,unknown,no
13928044,Birmingham,UK,50,management,married,tertiary,no,0.29,yes,no,cellular,2,7,may,4,266,20,other,no
88848240,Aberdeen,UK,37,management,married,secondary,no,3.41,no,no,unknown,1,3,jun,2,-1,0,unknown,no
87955280,Swansea,UK,32,technician,married,secondary,no,3.44,yes,yes,cellular,3,14,may,11,-1,0,unknown,no
85202938,Leicester,UK,64,retired,married,tertiary,no,16.44,no,no,telephone,4,5,mar,4,179,4,success,yes
26312165,Basingstoke,UK,27,services,single,secondary,no,2.43,no,yes,unknown,2,4,jul,1,-1,0,unknown,no
83244833,Slough,UK,59,entrepreneur,married,primary,no,0,no,no,unknown,5,19,jun,1,-1,0,unknown,no
16264160,London,UK,41,management,married,tertiary,no,26.46,no,no,cellular,2,30,jul,2,-1,0,unknown,no
49634155,Halifax,UK,38,blue-collar,married,secondary,no,1.21,yes,yes,cellular,5,6,feb,1,212,2,failure,no
67954639,Eastbourne,UK,28,technician,married,secondary,no,8.8,yes,no,unknown,3,26,may,1,-1,0,unknown,no
65071167,Glasgow,UK,30,management,single,tertiary,no,8.9,no,no,cellular,5,27,aug,18,-1,0,unknown,no
28057843,Birkenhead,UK,39,admin.,married,secondary,no,0.15,no,no,unknown,2,5,jun,2,-1,0,unknown,no
28334033,Chester,UK,34,self-employed,married,secondary,no,-0.56,yes,no,unknown,1,19,may,3,-1,0,unknown,no
24397508,Liverpool,UK,48,blue-collar,single,secondary,no,-2.69,no,no,cellular,1,2,feb,1,263,3,other,no
92220278,Wakefield,UK,27,technician,single,secondary,no,8.42,no,no,cellular,1,30,jul,1,91,1,other,no
73415969,Glasgow,UK,79,retired,divorced,primary,no,27.87,no,no,telephone,5,13,jul,1,377,1,success,yes
18367825,Bath,UK,44,blue-collar,married,secondary,no,19.44,yes,no,unknown,5,14,may,5,-1,0,unknown,no
38730987,Aberdeen,UK,53,technician,divorced,secondary,no,4.53,no,no,cellular,4,17,nov,2,-1,0,unknown,no
33208481,Grimsby,UK,56,unemployed,married,primary,no,1.07,yes,no,cellular,4,19,nov,1,-1,0,unknown,no
12435353,Grimsby,UK,38,management,married,tertiary,no,-2.39,yes,no,unknown,2,2,jun,2,-1,0,unknown,no
54512779,Liverpool,UK,55,technician,single,secondary,no,33.39,yes,no,unknown,4,2,jun,1,-1,0,unknown,no
11975546,Manchester,UK,38,blue-collar,married,primary,no,-2.75,no,no,cellular,5,28,jul,3,-1,0,unknown,no
67691884,Belfast,UK,33,blue-collar,single,secondary,no,62.85,yes,no,unknown,1,2,jun,3,-1,0,unknown,no
42270221,Salford,UK,33,unemployed,single,tertiary,no,8.5,no,no,cellular,3,4,may,3,-1,0,unknown,no
62574202,Exeter,UK,40,services,married,secondary,no,7.71,yes,no,cellular,4,15,may,4,-1,0,unknown,no
40953569,Warrington,UK,42,unemployed,married,tertiary,no,5.76,no,no,cellular,5,3,jun,2,96,1,success,yes
35424974,Leeds,UK,52,technician,married,secondary,no,26.19,yes,no,cellular,1,18,nov,2,-1,0,unknown,no
18823109,Northampton,UK,37,blue-collar,married,secondary,no,2.08,no,no,cellular,2,13,may,1,-1,0,unknown,no
98835721,Glasgow,UK,56,entrepreneur,married,secondary,no,3.39,yes,no,cellular,1,26,may,1,98,3,other,no
34108360,Nuneaton,UK,31,entrepreneur,single,tertiary,no,19.57,no,no,cellular,2,4,feb,3,-1,0,unknown,no
12306925,Solihull,UK,42,blue-collar,single,primary,no,1.77,yes,no,cellular,1,14,may,2,-1,0,unknown,no
73609935,Manchester,UK,34,technician,married,secondary,no,1.49,yes,no,unknown,4,29,may,2,-1,0,unknown,no
47903916,Huddersfield,UK,40,blue-collar,married,secondary,no,0.3,yes,no,unknown,4,14,may,3,-1,0,unknown,no
72952219,Nottingham,UK,50,management,married,tertiary,no,5.57,yes,no,unknown,4,17,jun,4,-1,0,unknown,no
73339542,London,UK,29,blue-collar,married,secondary,no,1.04,yes,no,cellular,2,18,may,4,-1,0,unknown,yes
23444563,Crawley,UK,36,services,single,secondary,yes,-4.55,no,no,unknown,1,27,may,1,-1,0,unknown,no
24327869,Weston-super-Mare,UK,47,student,single,unknown,no,1.07,no,no,telephone,5,15,jul,8,-1,0,unknown,no
44636346,Warrington,UK,31,admin.,married,secondary,no,3.07,yes,no,unknown,2,9,may,1,-1,0,unknown,yes
82490315,Wolverhampton,UK,45,blue-collar,married,secondary,no,26.03,yes,yes,cellular,5,7,aug,2,-1,0,unknown,no
88978218,Derby,UK,39,management,divorced,secondary,no,43.14,yes,no,cellular,2,20,nov,4,-1,0,unknown,no
59052160,Cheltenham,UK,65,unemployed,married,tertiary,no,0,no,no,cellular,2,10,aug,1,-1,0,unknown,no
69970378,Sale,UK,41,admin.,single,secondary,no,-1.09,yes,yes,cellular,2,11,may,1,370,1,failure,yes
41176071,Portsmouth,UK,50,technician,divorced,secondary,no,-5.56,yes,yes,cellular,1,22,jul,2,-1,0,unknown,no
52440414,Eastbourne,UK,30,technician,single,tertiary,yes,0.23,no,no,cellular,1,12,aug,4,-1,0,unknown,no
70276122,Manchester,UK,35,admin.,married,secondary,no,0,yes,no,cellular,4,20,apr,5,-1,0,unknown,no
81582815,Nuneaton,UK,56,unemployed,married,secondary,no,0,no,no,telephone,5,2,feb,1,-1,0,unknown,yes
15238607,Sheffield,UK,50,technician,married,primary,no,5.7,no,no,unknown,1,20,jun,3,-1,0,unknown,no
42030473,Glasgow,UK,40,blue-collar,married,secondary,no,37.65,yes,no,cellular,4,20,nov,2,-1,0,unknown,no
16055860,Weston-super-Mare,UK,37,admin.,divorced,secondary,no,4.96,no,no,cellular,2,4,feb,4,272,3,failure,no
81940522,Warrington,UK,35,management,married,tertiary,no,0.93,no,no,cellular,5,4,may,2,88,1,other,no
77210367,Gloucester,UK,26,student,single,unknown,no,6.89,no,no,cellular,2,25,may,2,-1,0,unknown,yes
91022602,Stoke-on-Trent,UK,31,management,single,secondary,no,0,no,no,cellular,1,18,aug,7,-1,0,unknown,no
86373764,Bristol,UK,30,technician,single,secondary,no,0,no,no,cellular,4,7,aug,3,-1,0,unknown,no
40510230,Wakefield,UK,34,unemployed,married,secondary,no,9.78,no,no,cellular,4,3,jun,2,71,1,success,yes
99762495,Sheffield,UK,32,blue-collar,married,secondary,no,50.75,yes,no,telephone,5,20,nov,2,-1,0,unknown,no
72744051,Luton,UK,31,blue-collar,single,secondary,no,7.26,no,no,cellular,4,7,jul,2,-1,0,unknown,yes
84161334,Sale,UK,43,unemployed,single,tertiary,no,9.83,yes,no,cellular,2,26,feb,1,-1,0,unknown,yes
35435986,Darlington,UK,37,blue-collar,married,secondary,no,-0.04,yes,yes,unknown,4,29,may,1,-1,0,unknown,no
89240707,Manchester,UK,29,admin.,single,secondary,no,4.54,no,no,telephone,5,16,jul,11,-1,0,unknown,no
48194371,Wigan,UK,57,retired,married,secondary,no,3.74,yes,yes,cellular,1,16,jul,1,-1,0,unknown,no
22766721,Gillingham,UK,34,admin.,single,secondary,no,5.57,no,no,cellular,5,17,nov,1,-1,0,unknown,yes
78015000,Manchester,UK,31,blue-collar,married,secondary,no,3.6,yes,no,unknown,1,23,may,1,-1,0,unknown,no
64452573,Swansea,UK,31,management,single,tertiary,no,0.01,no,no,cellular,3,26,aug,5,-1,0,unknown,no
71827676,Birmingham,UK,26,housemaid,married,tertiary,no,5.43,no,no,cellular,5,30,jan,3,-1,0,unknown,no
90365078,Cambridge,UK,25,management,married,tertiary,no,-2.42,yes,yes,cellular,5,18,may,4,332,4,other,yes
87728922,Milton Keynes,UK,58,unemployed,married,tertiary,no,1.83,no,no,cellular,4,21,nov,5,-1,0,unknown,no
91071784,Liverpool,UK,28,blue-collar,married,secondary,no,9.48,yes,no,unknown,3,9,may,1,-1,0,unknown,no
39644409,Liverpool,UK,31,admin.,single,secondary,no,3.38,no,no,cellular,1,2,feb,2,-1,0,unknown,no
28786086,Halifax,UK,49,management,married,tertiary,no,0.01,no,no,telephone,5,4,may,3,175,1,success,yes
40267307,Preston,UK,37,blue-collar,divorced,secondary,no,8.11,yes,yes,cellular,5,6,apr,3,-1,0,unknown,no
59371539,Newcastle upon Tyne,UK,32,management,single,tertiary,yes,0.05,yes,no,cellular,3,26,aug,4,-1,0,unknown,no
32813103,Bedford,UK,32,admin.,married,secondary,no,-0.04,no,no,cellular,4,8,may,5,-1,0,unknown,no
79484471,Gateshead,UK,60,blue-collar,married,primary,no,2.41,no,yes,unknown,2,3,jul,3,-1,0,unknown,no
87895746,Poole,UK,36,management,single,tertiary,yes,-5.59,yes,no,unknown,2,2,jun,2,-1,0,unknown,no
82081409,Birmingham,UK,78,unknown,married,unknown,no,22.35,no,no,telephone,4,14,apr,3,-1,0,unknown,yes
27052756,Stockport,UK,37,blue-collar,single,secondary,no,76.22,yes,yes,telephone,3,6,may,1,-1,0,unknown,no
39461141,Portsmouth,UK,35,technician,single,secondary,no,18.61,yes,no,unknown,2,20,may,1,-1,0,unknown,no
74295403,Lincoln,UK,36,technician,single,secondary,no,75.03,yes,no,telephone,2,5,may,1,335,1,failure,no
28037181,Coventry,UK,42,unknown,married,secondary,no,7.03,yes,no,cellular,5,10,jul,1,-1,0,unknown,no
47412180,Chelmsford,UK,47,entrepreneur,divorced,secondary,no,0.02,yes,yes,cellular,4,29,jul,4,-1,0,unknown,no
74124034,Birmingham,UK,48,admin.,divorced,secondary,no,7.71,yes,no,unknown,3,2,jun,1,-1,0,unknown,no
50639635,Oldham,UK,44,technician,married,tertiary,no,7.17,no,no,cellular,3,3,jun,2,-1,0,unknown,no
52759369,Preston,UK,48,services,divorced,secondary,no,0,no,no,unknown,1,5,jun,1,-1,0,unknown,no
93389377,London,UK,57,retired,married,secondary,no,33.82,no,yes,telephone,1,23,jul,2,-1,0,unknown,no
90637263,Leeds,UK,34,management,single,tertiary,no,10.58,yes,no,cellular,5,4,may,1,-1,0,unknown,no
40544559,Blackburn,UK,59,management,married,tertiary,no,18.57,no,no,cellular,4,14,aug,4,-1,0,unknown,no
42607760,Eastbourne,UK,38,entrepreneur,married,tertiary,no,16.49,no,yes,cellular,4,6,sep,2,432,3,success,no
25364944,Aberdeen,UK,36,admin.,married,secondary,no,1.1,yes,no,telephone,2,4,feb,1,-1,0,unknown,no
85168531,Worcester,UK,40,services,single,secondary,no,8.56,yes,no,telephone,4,17,nov,1,-1,0,unknown,no
39603215,Blackpool,UK,28,admin.,married,secondary,yes,1.05,no,no,cellular,5,16,jul,1,-1,0,unknown,no
61341302,Colchester,UK,37,technician,single,secondary,no,4.42,yes,no,cellular,3,20,apr,4,349,1,other,no
72811526,London,UK,36,entrepreneur,married,tertiary,no,0.99,yes,yes,cellular,1,20,apr,3,-1,0,unknown,no
36878848,Liverpool,UK,40,services,married,secondary,no,-1.16,yes,no,unknown,5,29,may,3,-1,0,unknown,no
13167982,Belfast,UK,34,management,divorced,tertiary,no,-4.01,yes,no,cellular,4,6,may,1,-1,0,unknown,no
18162217,Stockport,UK,50,management,married,secondary,no,14.57,no,yes,cellular,5,9,jul,1,-1,0,unknown,no
23152294,Hemel Hempstead,UK,54,admin.,married,secondary,no,50.84,yes,yes,cellular,4,8,jul,1,-1,0,unknown,no
74261398,St Helens,UK,35,student,single,secondary,no,29.6,yes,no,unknown,3,30,may,2,-1,0,unknown,no
92943521,Worthing,UK,55,technician,divorced,secondary,no,9.29,no,yes,telephone,4,28,sep,3,-1,0,unknown,no
70620851,Northampton,UK,39,management,single,tertiary,no,38.4,yes,no,cellular,1,11,aug,2,-1,0,unknown,yes
46344356,Cardiff,UK,60,retired,single,secondary,no,-0.14,yes,no,unknown,5,20,may,3,-1,0,unknown,no
11645091,Milton Keynes,UK,43,blue-collar,married,primary,no,4.87,yes,no,unknown,2,7,may,2,-1,0,unknown,no
42459888,Chester,UK,33,services,married,secondary,no,0.28,no,no,cellular,3,29,aug,2,-1,0,unknown,no
19286748,Wigan,UK,41,management,married,tertiary,no,2.17,no,no,cellular,3,19,nov,1,-1,0,unknown,no
42381249,Glasgow,UK,44,technician,married,tertiary,no,18.18,yes,yes,cellular,3,30,apr,1,-1,0,unknown,no
28126022,Milton Keynes,UK,31,blue-collar,married,secondary,no,0.33,no,no,unknown,3,4,jul,2,-1,0,unknown,no
10895976,Milton Keynes,UK,51,technician,married,secondary,no,2.2,yes,no,unknown,3,7,may,2,-1,0,unknown,no
65264082,Norwich,UK,29,admin.,married,secondary,no,9.57,yes,yes,cellular,5,30,jan,2,263,3,failure,no
67166358,Rotherham,UK,31,blue-collar,single,secondary,yes,-5.35,yes,no,cellular,3,25,jul,1,-1,0,unknown,no
29417934,Plymouth,UK,42,management,married,secondary,no,43.14,no,no,cellular,5,7,jul,1,-1,0,unknown,no
45372123,Barnsley,UK,50,blue-collar,married,primary,no,9.53,yes,no,cellular,1,13,may,1,364,2,failure,no
76440837,Slough,UK,58,housemaid,married,primary,no,46.05,no,no,cellular,1,11,sep,1,38,1,failure,no
63431175,Manchester,UK,46,technician,married,secondary,no,13.07,yes,no,unknown,3,29,may,1,-1,0,unknown,no
11044251,London,UK,42,technician,married,secondary,no,-1.29,yes,no,unknown,3,3,jun,1,-1,0,unknown,no
55178702,Warrington,UK,30,technician,married,tertiary,no,5.41,yes,no,unknown,1,26,may,2,-1,0,unknown,yes
93907555,Southport,UK,38,unemployed,divorced,secondary,no,0,yes,no,unknown,1,30,may,4,-1,0,unknown,no
24254605,Woking,UK,35,technician,married,secondary,no,20.19,yes,yes,cellular,5,18,nov,2,144,1,failure,no
47620397,Birmingham,UK,46,admin.,single,secondary,no,2.72,no,no,cellular,3,31,jul,4,-1,0,unknown,no
26905443,Glasgow,UK,37,technician,married,secondary,yes,0,no,no,unknown,3,18,jun,1,-1,0,unknown,no
24559357,County Down,UK,35,blue-collar,married,secondary,no,24.32,yes,no,cellular,3,14,may,2,-1,0,unknown,no
80063959,Telford,UK,32,management,single,tertiary,no,6.11,yes,yes,cellular,5,9,jul,1,-1,0,unknown,no
21371245,Glasgow,UK,28,technician,single,tertiary,no,3.72,yes,yes,cellular,1,15,may,3,294,2,success,no
79959409,Sheffield,UK,26,technician,single,tertiary,no,8.13,yes,no,unknown,4,29,may,3,-1,0,unknown,no
77536691,London,UK,50,blue-collar,married,primary,no,2.16,yes,no,telephone,2,13,may,1,369,2,failure,no
25390976,Coventry,UK,38,blue-collar,single,primary,yes,-1.29,yes,no,cellular,5,24,jul,2,-1,0,unknown,no
15641559,Glasgow,UK,40,blue-collar,single,secondary,no,6.77,yes,no,cellular,1,17,nov,1,171,5,other,no
97663837,Derby,UK,30,technician,married,secondary,no,0.04,yes,no,cellular,3,8,may,5,-1,0,unknown,no
80170434,Stockport,UK,44,admin.,single,secondary,no,0.11,yes,no,cellular,2,20,nov,1,-1,0,unknown,no
88071048,County Down,UK,45,management,married,tertiary,no,7.53,yes,no,cellular,3,2,apr,2,-1,0,unknown,no
95463439,Birmingham,UK,30,services,single,secondary,no,-2.71,yes,no,cellular,1,7,may,1,337,1,success,yes
70159276,London,UK,49,services,married,unknown,no,4.63,yes,no,telephone,5,15,jul,2,-1,0,unknown,no
94046931,Oxford,UK,32,blue-collar,single,secondary,no,153.41,no,no,unknown,3,21,may,3,-1,0,unknown,no
77591049,Coventry,UK,36,management,single,tertiary,no,0.26,no,no,cellular,1,29,aug,4,-1,0,unknown,no
51545797,Stockport,UK,26,admin.,single,secondary,no,12,no,no,cellular,1,29,jan,3,-1,0,unknown,no
30699400,Exeter,UK,61,management,married,tertiary,no,0.87,yes,no,cellular,3,24,feb,2,-1,0,unknown,no
79768548,Gateshead,UK,38,technician,married,secondary,no,14.42,yes,no,cellular,1,3,jun,1,119,1,failure,no
10111786,Basildon,UK,41,unemployed,married,tertiary,no,0,no,no,cellular,3,30,oct,3,-1,0,unknown,yes
38421301,Watford,UK,49,admin.,married,secondary,no,4.28,yes,no,unknown,5,5,may,1,-1,0,unknown,no
33138807,Birmingham,UK,30,services,single,secondary,no,6.31,yes,no,cellular,2,18,may,1,-1,0,unknown,no
